Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,Vibration_Z,RPM,Temperature (°C),Humidity (%),Sound (dB),Pressure (bar),Current (A),Vibration_Y,Vibration_X,vibration_total
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,1.74758549017104,-0.37109127645997386,0.17334467876028453,-0.5421652820903636,-1.6293518040569404,0.4375092501335724,-1.4136919931333047,0.0707199538757871,-0.5554123208498826,-1.2361057742213146
1.498123155936687,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.048780009640868836,-0.5117063120692261,0.6313845485763683,-0.5350276228575511,-0.20598346579456092,-0.029351652335178512,-0.20437623401275123,-0.523123473752156,0.10838840194908213,-0.10841980114282938
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-0.8038863983329281,0.4244864628711904,-1.252293476965533,2.308803061570748,0.7070903229662047,0.12405639390757008,0.13433720982541916,-0.2541885957438916,2.026107894579293,1.393800737780457
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.29948069260992916,-0.5880670235502906,0.2528623448167047,1.093901778760615,-0.9642332423496215,1.5455286488859508,0.04628792976295351,-1.3330516002502588,-0.8495095605823197,0.20031144326881592
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.4221435428369231,-1.8175962570620892,1.0650785052501386,0.537746969296421,-0.4639731275612111,-0.5465869263899222,1.3281216348584068,-0.6978137308015281,1.5904082801608663,0.5189861364467493
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,0.03934344211587126,1.1691453484382501,-0.19423978678160045,0.12759769860537204,0.9470341573880099,-0.32659296288637885,-0.2619558309444247,-0.12135781035758779,0.00850385401848567,0.5955450926661454
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,0.14569051810058783,0.713787458991613,1.6160223343553348,-0.8661389575063991,0.9060574140752318,-0.3643468937003863,-1.7638414557073023,1.4682432666629943,1.6013007705213278,0.9740071216757716
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.7990407225597349,1.183901577687301,-0.1844848184936059,-1.6814727073034217,-1.589558385835135,0.022001975601430156,0.3698178425506232,0.4560281697709171,-1.4812740014890378,-2.0669560112089362
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.4821710341411602,-0.877368019670714,0.5368540093039189,0.6457381944350995,0.8776335439167993,-1.742081540833278,0.37186550022649556,-0.32500199758407855,2.7559047487301567,0.9702256224007703
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-1.1909422066618067,-1.1305063912760844,-0.04816881953974308,-2.1512345366566734,-0.19678874807194646,0.8894645312036217,0.11795594841844888,-0.7248894432698337,0.5120517344752622,-1.2692095068131595
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,-1.2227171105365005,1.5167726394803422,0.42659406374572234,-0.05580548987584907,0.2424347253672799,1.0853712974445409,-0.25518963269293693,-0.7274846730670909,-0.36173354472410163,0.13584363747955425
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-1.01268914407297,0.3522400136610145,0.03950890809950711,-0.07489101015529827,0.3330122490345529,1.5457196548482945,-1.6162669893539208,-0.9168249661212496,-0.19450935000941963,-0.06346725036938052
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-0.07312503220800465,0.8584379570518247,-0.7240689810193138,1.8714385997591,-0.4241797093394057,-0.20397566493359418,0.35138892346778056,-1.5975604835944832,-1.7209087894191724,0.6107795545555262
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-0.17110136130056036,0.17175036097648283,1.238218520983334,-0.22405852145763416,0.06056493254403381,1.0510611387975224,-0.0345755820285447,0.6485805585469975,-1.7567906720870015,0.5394509161942298
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.48526748060779135,-0.7327175216105023,0.41189767692954504,-0.6069600171735708,-0.7368422810821623,-1.7347919395256963,-0.5741523460260595,-0.19795442369432975,0.087244610417296,-0.7285346269559921
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.2137431190485453,1.2925385334902237,0.27497273222541924,1.7408024967762763,-2.48879572004158,-1.5778024653349236,0.6860648556524177,0.9253590871984687,0.8063959508562601,0.5297547331537467
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,-1.6409590931455162,-1.9984093796373537,0.5595733424628961,-1.524885430852338,-1.9306448277363237,0.7874101128974811,-0.3509576593560839,0.5809929965477182,1.2527410789865865,-1.4668105199400454
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,1.940461955887116,-0.06034436822838425,-0.25388686237272007,-0.34111317703797495,-0.09472292545252468,-0.3725349210366151,0.690051951757679,-0.08147946125347752,-1.170681843700883,-0.6402745754353325
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.19951929147488662,0.33282505687839864,1.472606434383313,1.3898206743421395,-0.8210769402299536,0.5821079887514434,0.12098553544634888,-0.2515832583344144,1.1751465982632452,1.278283770789408
1.498123155936687,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.8389991640825649,0.216702147327331,0.7850264175485084,-1.4834077040018003,-0.6535827133304977,-1.2084514792521444,0.2776732471364128,0.18353958725527011,-0.44079579712708017,-0.7398695530729011
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.11750743156304937,-1.0581811422459786,-3.143677962450382,-0.4179753731808836,0.2750474965580321,-1.0714382205357857,0.7261102781522335,0.260249941153932,-1.5139514725704202,-1.178493457878614
1.498123155936687,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.7157539304709938,0.649118492147584,-1.4739254034390992,0.3486096599606786,-0.8161607617020972,-1.4914794564352625,-1.9348807303552151,-0.07772207080435248,-0.4527063109724822,-0.9749670333621195
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.1539477086782704,-1.419807387396507,2.394159495050303,0.13277987502637684,-1.0836134970150377,0.45208845274873494,1.6577945206736906,0.12278863169945348,-1.394134078605353,1.0886334477950093
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,-1.144999392328508,-0.08081148168741299,-0.11725832459626609,-0.20855504278784726,0.2578106253422276,0.5691947106030985,-0.08481758458779075,-1.5329376729708586,0.7005087144940118,-0.27159678659624775
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-0.13815040800725653,-0.5519043990352377,-1.0307799786655056,0.4297557441577423,0.3830582031600748,-0.9839630048448084,0.8530650540562568,-0.4645460541515018,-0.38113247508251186,-0.20956615387469166
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-1.026299288359381,1.182380026918125,-1.1444880320889756,-0.09873138277839932,-1.2326148676302953,-1.3115802977119504,0.8504343850793192,1.318001677802659,0.706283344784313,-1.3060987144819904
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,0.8589053542479346,-1.6729457590018775,0.8719641733988325,1.066903972475946,1.4972739133706259,1.633003864576928,-0.6151054995434867,-0.1687959641130794,1.0457837621378336,1.7929741071846235
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,0.590546660473246,1.147738953172248,-0.07088815269872027,-1.1955121941793685,0.7298294190929506,0.3646132370577576,0.6052984752758273,0.7642747424870229,1.1438161753819802,-0.36505267394334834
1.498123155936687,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.055578502230429365,0.7861127080217188,1.2468331705219555,0.5485460918102888,1.718980100606399,0.7436725050519928,0.5602500064066582,-0.9373296487903946,0.5011592441148008,1.8580741015964837
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.9435415576691835,1.5816904473528823,0.786766674052668,0.8455219609416549,-1.049504852824919,-0.6777997499263879,-0.41648270498396794,0.24775345847625158,-0.490057378687118,0.3134724572687331
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,-0.4153107560273449,0.10888472913992676,1.4406658207241891,-0.5721926724202798,-0.9022733211743911,-0.8820662763748908,0.5306722163042065,0.9023576552969556,-0.31883331036524637,0.16193250028311354
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.0720928833857945,0.35216121384108456,-2.144027303455387,-1.4492915732552631,-0.9869723384763675,-0.313319684547316,-0.91201586254483,0.6747166166303182,-0.31577753291974836,-2.7787238419988567
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.5823908671853675,0.6906323607823391,-0.7647132442461892,-0.85955269803296,0.4220677234197815,0.07395309382456967,1.2696613963441472,-0.44101813260404926,-0.6499685021205485,-0.7776054275159356
1.498123155936687,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.7046417553818168,0.22954574433209549,0.15813332588924991,0.9169631233505898,-0.003724468336015907,0.2813002156519387,-0.4290431329482047,0.548170583723376,-0.2239687949111987,0.5520951352740588
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.8607638836745412,-0.058709389533216375,-0.7325878685898232,-1.0410217215823319,0.4969655804636695,0.348309070706336,-1.782340759695836,0.21085198534064228,-0.15778149241807818,-0.8206183339549591
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,0.10829745649864807,0.16080743729865377,0.5119164027640807,0.5440935296007307,-0.880263636892342,0.0251891266713076,0.6723260255448413,1.1503503708557696,0.45354144255191137,-0.010613662856464591
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-1.5171012344802748,-0.5157417745201848,-0.5195949825885191,0.8617206447124567,1.1789265675961826,-0.8527501813083427,-1.6819351486724494,0.9392254999745426,-1.3505641171635103,0.81141788635106
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.25857428511003705,0.9250930957985873,-0.6113744643630014,0.33826926443351857,-1.5662588684658287,-0.6563812983668349,-0.619288699645396,1.2137204859550517,2.1316558937382424,-1.077958987599797
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,1.037668101533958,0.44208817514943854,-0.7137149703214052,1.1826377090459808,0.21643800569651792,0.8979150814902932,-0.4181494736256324,-0.268472718752178,1.4936290835142922,0.39357481219404417
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-2.214406313996571,-0.9378802667581979,1.0491613335370136,1.567799041038171,1.2594973632971533,0.34562162215762793,0.9651218167064748,0.3861670568609308,1.3148429885511665,2.0608065895586303
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,1.110749666867258,-0.877368019670714,-0.6104723152244279,1.1370982688160864,-0.020560753089665318,0.6780660932837599,1.1131175788919148,1.7785725864920447,1.1547086657424408,0.23560778202750426
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.242549647772324,-0.00946503130944466,-1.3204514764424644,-0.7311499260830512,-1.4929172272964646,-0.22584446885633866,0.23057712059137142,1.4015953590486998,0.46848177303341954,-2.2899522770411656
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-0.3476766189159563,0.17134809126581996,-0.13904615217565153,0.06258557868623577,-1.4417542610112863,-0.32789888716247856,1.0619261369951316,-0.025086413319757733,0.7625790127658567,-0.9882232780518668
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,-0.11957172920747038,-0.9858558932158727,0.44597667666801016,-1.0173266727005492,-0.3445928728957949,1.1883381848144607,0.45786712261309176,0.8579983625696229,-0.304885042559287,-0.6847483235116644
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-0.6645463073345317,-0.04562765582449758,0.5084548428551975,-0.2667876579867336,1.7644582928598902,0.17508360306064036,1.2257387510648403,1.6848489664094448,-1.8080487123028577,1.0951676296080861
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.242549647772324,-0.5519043990352377,0.7754070074731795,-0.9255341313326724,0.34326478493826934,1.6257142632693469,1.743796143060284,3.138606451246211,-1.568413924372723,0.0013507140242092646
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.8934261418933332,-0.5334081384269095,-0.4822863087058639,-1.0891180791028618,0.5635930514262658,0.493551271093269,-1.6628245479927106,0.4481220389968316,-1.0310009581544695,-0.6567801780023744
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.8774840330477215,-2.179222502212618,1.29227183683991,-0.5367657208334298,-1.7146234145322374,-1.4504974885300206,0.7752540623731472,-1.1039494178261264,0.5665141862775652,-0.34568276564452266
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.930399206218806,-0.6916705342798323,0.970722119511256,1.2091440815549812,1.0777293382589974,0.1599161160259141,1.0785846608722909,0.18080525259161723,1.0764033782494011,1.7000184575497093
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,-1.4525874775348175,-0.2298330883579701,0.3246546407586363,1.2698510051103378,-1.0158188149077205,1.0850580411652286,-0.5732337813551014,1.7647583936765885,-0.6890815608026514,0.42587834805643576
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,-0.06177139516369093,-0.5880670235502906,0.8833238399783211,-0.2289907291881961,-0.2365821662937516,1.560107851501114,0.3698178425506232,1.2203963602223398,0.07635212005683557,0.056996373192316416
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,1.6483267225827107,0.011878658668678505,-0.6496718495874197,-0.6327469124959377,-0.07593852641664103,-0.1036347860410638,1.003215345430678,0.01717190993498045,-1.060058475409193,-0.9852821234192772
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.41399005390303856,-0.2902285609072049,-0.6656135914322024,-0.29748907653612733,-0.7947709825796847,1.2677892607905987,0.8386615418850772,-0.25601061932573593,0.9227885506034489,-1.227162251409539
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,0.3122881795370221,-0.7728518272583541,0.018049127805492723,-0.4823046662927184,0.8049145499142494,0.9971632993118983,0.2820654762031135,0.4473540643223502,0.7431208308432049,0.05895057151017901
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.148152920673726,0.9464590679197181,-0.0024448341697704988,1.7563033185089039,-2.176696799689911,-0.7176249904170374,0.4899343412209165,1.067075556212383,0.5071608188301191,0.4036792258194886
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-1.3178043614565693,0.7784310496763961,-0.4062965622634031,-1.5979003833630179,-0.011204805755803555,-0.589230685265185,1.3684771882671731,0.027335289833181838,-0.5662061217402756,-1.1653039605159108
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.9455489227802076,1.2695156883398704,-0.4734926167754864,2.1018635282685376,0.12185831340445888,0.49683369050381043,-0.9565511410989372,-0.5521457149282551,-0.36116743416428154,1.1571431384818447
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,1.1185650769534938,0.345220171247804,-0.40654335332423613,1.0643025255693999,-0.2574772250884975,0.013523034654012847,0.3198880453046358,0.29311020585390585,1.2078957661668683,0.4332535254851784
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,1.5153520051737128,0.2798359648109787,-0.553673982326985,0.20837373262345185,-0.35596242095916786,-1.1662030375343444,-0.1134293689550104,0.3019048834128657,1.2309560982656655,-0.6190176726154225
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,0.4904282247188428,-2.106897253182512,-0.33216048402695764,1.9254342123284394,1.0822854090575122,0.014712374293848873,-0.19943099134160658,-1.3976167607516041,-2.3962431917677334,1.5781332211120627
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-1.599673140257102,0.5691369609314013,-0.8603849799731766,2.055023682494854,0.1272433717341834,-1.5889999133740678,0.8448744233527702,-0.4895390195068626,0.925966368172767,0.9798658242303998
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,-0.7595039989778835,-0.8050427706406081,1.3945088360553073,0.36496100907453577,1.173241793564496,-0.42995330546861915,-0.2895279290799446,-2.5639551440017314,-0.7405846569777136,1.505406296621066
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-1.1155953426404512,0.5691369609314013,-1.2750128101245102,-0.6177591396874387,0.7866771594098154,1.013387753432506,-1.0000651426072957,0.16860906818427965,-1.9278661062679248,-0.627863725206626
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,1.3070723195783638,0.8682162498065157,-0.4611306405955195,-1.1418369510609743,-0.7477978617433385,0.20670954511128112,-0.18406045326812687,1.9112925926918634,-0.16162269021784367,-1.2732296312341402
1.498123155936687,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.5606143446291454,-0.22644077839976218,-0.4457571498218436,1.1802947588715578,0.14998246786092934,-1.4869454950679275,1.7356055123568002,0.7496955126963977,-0.8277245798613989,0.4297319606739178
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,-0.2036940096688522,-0.5276285669970308,0.4733167858166975,0.918025448469426,-0.31621572446814944,-0.40051479141500773,0.9398736517426611,-0.712421886967917,0.25683967595122714,0.6593951260085272
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,0.24756882334374938,1.8525529015745426,1.2062805639278464,-0.8510904260604575,0.0886608585762753,-0.23279334969752605,-0.5166452514154414,-0.11731949467208073,-0.1667315220881492,0.24153619606972415
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.3953481145544582,0.06394529777237516,0.4561948011004923,0.8989749672023493,-1.4636919717285009,-0.25335964321288656,-0.43262244993813337,1.1609777339262592,1.57926501390561,0.02411268582683146
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,0.40269557483096274,0.6414622099615072,0.5311741760141746,0.12198075251250898,0.7298294190929506,1.6913206750375798,-0.44105459709442196,-3.5990804591362187,0.533836715196183,0.5743159731390942
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,1.1179747086227312,1.9071540679883585,-1.502206141714282,-1.8326604224975716,1.1675570195328095,0.29900682528952477,2.1164698400688673,-0.6145038462836607,0.5447292055566435,-0.7991010106700185
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-1.0051554186639446,-0.22644077839976218,0.19038417862951743,-0.4341740569516854,2.4864245948840735,0.0074227729862675895,-0.4574358585013951,1.8493859883322317,0.05456713933591473,1.4405664315787938
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.3050348211286649,-0.08644955723308229,0.15916041835766748,-1.5629167558550172,-0.3553954322813516,1.1210774271534742,0.9670500477825471,0.5245134660374995,0.1849012356838821,-1.0794671678092373
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,1.6288883756168513,-0.9135306441857669,0.32670017758338055,0.22997197765118757,0.4114820733185072,-1.6035791159892308,-0.06428558473409955,-1.897476067858801,-2.265533307442205,0.3187900897353104
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.9528308970690754,0.9669258305969834,0.7583675076039466,0.019389088630764332,0.769622837314756,0.853016524665714,-0.0028558544579573423,-1.1289423831814858,0.2942019272660489,0.6815227048829716
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.2045230009665774,1.2200642022023538,0.10518667928335296,0.1435789975402447,0.34894955896995583,-1.231809449302577,-1.8907962316113243,-0.581179892476515,-0.2831000618383661,0.1044281375445498
1.498123155936687,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,0.2850306090989843,0.8584379570518247,0.09382701270386436,-2.3942147932187,-0.24226694032543805,0.5905908775927826,-0.7359173024198958,0.39562850349546574,0.6100841477194079,-1.223060431160227
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,1.05294933282348,-0.15411552936965633,-0.3832789836346563,0.456753550442412,-0.45260357949783814,-1.0933070244585301,0.7322532511798476,-0.28542980243808963,1.3072035307888896,-0.40677417229264884
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,-0.5179811745806627,0.2798359648109787,0.054068179675654277,1.7958447421620252,1.6678171343212207,1.4216054266570664,1.9362759645921914,-0.8602680056113674,0.2506319658242062,1.9946100931329909
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,-1.3452546752958279,1.4442826444288195,0.5911296211997034,0.3918752950432384,0.7411829795232303,0.6455367256479753,-0.013282538324074276,-0.9239373927087284,-0.8628593148478336,0.7725234432497728
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-0.9688340422333205,0.783678539645559,-1.326358710917599,-0.2191275775206823,-0.7317952602260779,-0.4572773006416273,0.6660822937210121,1.377153090749131,0.3082188873887776,-1.4143919791957291
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,1.7321032578378857,-1.2751568893362961,-1.2011749773578342,0.12738031376944292,-0.0830932674382167,-1.4067598806845318,-0.04790432332712927,1.8910409305911624,1.4923758669167206,-0.79051102625768
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,2.2677884965650534,0.2798359648109787,-0.019769653091021588,0.6727360007197691,1.0766006350258257,-1.0933070244585301,0.9882104606637638,1.2453893255777007,-0.8712945413032416,0.8328454441815454
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.8646770179594921,0.8377051551238223,0.11171195972484226,-0.4701299517504718,-0.15863748363819816,0.36761087902746503,-0.03832988397126002,1.2636741473682478,-0.24067040970012502,-0.3030927652738636
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,-0.7239952930026756,-0.9010829464386363,1.0620538361952236,-0.5189882535246041,1.792095364548647,0.2276969148312959,0.3737414112301311,-0.9518965762262634,-0.5532729357040453,-0.3776740353750673,0.9985600194235253
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.522445600358365,0.596119965833746,0.09941954155342994,-0.45912631538384135,0.4304073454461903,0.9023943606126897,-0.08905603865668602,0.19519798584490086,0.1363617575230062,0.038327098322509065
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.650948859888798,-0.9889727074439759,-1.0075920709443738,-0.26586685885321654,-1.543692872087079,1.0052604425328677,0.793006454796801,-0.35844178082285927,0.3645236583863923,-1.7765357508514477
1.498123155936687,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,0.17046208983363628,0.7499500835066659,-0.6047924819346836,1.0453057274482103,2.770663296468398,-0.9256461943841567,1.8809892073436634,-0.28542980243808963,0.7407940320449359,2.078190178290091
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,0.5440497781357414,-2.6991847925145627,0.9918206296991291,-0.9550238787235004,0.7601282546598958,0.04797931700503157,-1.6685249874801946,-0.9874708524165442,-1.5799904960641646,0.42805418182004057
-0.6675018646078933,-0.7447815369290415,1.4430816765003,-0.7239952930026756,-0.06067018186716995,0.4178992073577832,1.3369506364357555,0.6970440722963877,0.6000093690464741,1.1535162401466408,0.05239285031475616,0.6373046679004524,-1.6455928647946458,1.4558722955223038
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,-0.7239952930026756,-0.33036869813507397,-1.0619438056273416,-0.1590785355405423,1.3982534937169535,-1.1090627882282251,-0.5040223846055768,0.8063121410748837,-0.6067651370445081,0.1564478202929911,0.18311357529870478
-0.6675018646078933,-0.7447815369290415,-0.6929614700847407,1.3812244494748451,-1.0012912328548857,0.03732873143646335,-0.4805198448145296,1.2659794878657775,-0.9245538724583602,1.1875437175811396,0.08791138931464341,1.1996110830440854,-0.4199474757307321,0.004528958205619209
1.498123155936687,-0.7447815369290415,1.4430816765003,-0.7239952930026756,0.19626581038889485,-0.37109127645997386,-0.8831043131321539,1.9794298248977789,-2.851578220869534,1.013387753432506,1.1479277593817279,-0.8540197642725272,-0.7514771473381741,0.10439387030911948
-0.6675018646078933,1.3426756040748555,1.4430816765003,-0.7239952930026756,-0.2512876370885835,0.20011797983263974,0.5711309521230895,-0.4718003366785963,-0.4931308622808516,0.7601101193570374,-1.5827771411577574,0.10281271377772143,-1.5257383894789556,-0.3291710669637232
-0.6675018646078933,1.3426756040748555,-0.6929614700847407,1.3812244494748451,-1.0485056691967791,-1.1666690157911372,-2.2178651362220627,-0.3747788831254122,-1.3053196842508106,-1.8295567565242554,-0.06223792705822717,0.8080124318589043,0.01099717789407207,-2.217906671904248
